Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme127539,realizador8,43 min,Action & Adventure,2006,4
filme21395,realizador6,106 min,Thrillers,1993,5
filme15937,realizador18,207 min,Comedies,2014,2
filme25401,realizador5,52 min,International Movies,1961,2
filme63186,realizador5,62 min,Sports Movies,1973,2
filme105541,realizador18,82 min,Music & Musicals,2017,4
filme99312,realizador2,93 min,LGBTQ Movies,2017,4
filme40300,realizador1,209 min,Children & Family Movies,1974,4
filme19609,realizador1,60 min,Music & Musicals,1974,3
filme141623,realizador5,35 min,Cult Movies,1975,3
filme133700,realizador1,216 min,Independent Movies,2014,5
filme97265,realizador19,95 min,Sci-Fi & Fantasy,2002,4
filme138876,realizador19,92 min,Comedies,2016,2
filme11908,realizador7,234 min,Independent Movies,2022,3
filme35373,realizador7,113 min,Romantic Movies,1983,5
filme146462,realizador7,129 min,Sci-Fi & Fantasy,2008,5
filme88860,realizador4,198 min,Documentaries,1980,3
filme110885,realizador13,91 min,Sci-Fi & Fantasy,1983,5
filme127394,realizador14,127 min,Independent Movies,1969,4
filme31437,realizador14,98 min,Horror Movies,2019,2
filme98014,realizador3,59 min,Classic Movies,2012,5
filme137332,realizador18,175 min,Cult Movies,1975,5
filme77100,realizador12,154 min,Sports Movies,1962,1
filme53498,realizador9,238 min,Sci-Fi & Fantasy,2008,4
filme73712,realizador11,137 min,Stand-Up Comedy,1992,1
filme108559,realizador11,145 min,Classic Movies,1978,4
filme75228,realizador11,198 min,International Movies,1966,1
filme14870,realizador9,85 min,Documentaries,1990,4
filme126853,realizador8,38 min,LGBTQ Movies,1976,1
filme141469,realizador17,57 min,Classic Movies,1967,1
filme69953,realizador11,91 min,Action & Adventure,2004,5
filme121929,realizador12,37 min,Dramas,1988,1
filme17593,realizador4,166 min,Music & Musicals,2016,4
filme103561,realizador16,185 min,Sports Movies,2013,1
filme9168,realizador16,145 min,Cult Movies,1972,3
filme106363,realizador9,88 min,Dramas,2017,4
filme55218,realizador11,166 min,International Movies,2019,2
filme101057,realizador4,80 min,Documentaries,1985,1
filme93151,realizador12,197 min,Horror Movies,1960,4
filme28308,realizador13,171 min,Sports Movies,1988,5
filme5477,realizador16,236 min,Movies,2000,2
filme79520,realizador11,122 min,Anime Features,2009,5
filme104667,realizador19,131 min,Movies,2005,3
filme63905,realizador9,119 min,Stand-Up Comedy,2010,3
filme144136,realizador17,76 min,Music & Musicals,1964,3
filme65403,realizador16,165 min,Sci-Fi & Fantasy,1961,1
filme110554,realizador15,83 min,Classic Movies,1969,1
filme95655,realizador14,85 min,International Movies,1987,1
filme62939,realizador6,51 min,Thrillers,1997,2
filme90388,realizador10,177 min,Thrillers,2018,1
filme103578,realizador7,120 min,Action & Adventure,2019,5
filme39426,realizador11,135 min,Sports Movies,2023,3
filme119200,realizador6,195 min,LGBTQ Movies,2017,2
filme50644,realizador5,211 min,International Movies,1967,5
filme74523,realizador6,46 min,Horror Movies,1976,4
filme97610,realizador16,171 min,Thrillers,1971,5
filme12121,realizador18,145 min,Sports Movies,2017,2
filme69913,realizador18,66 min,Music & Musicals,2000,4
filme59259,realizador13,49 min,Anime Features,2018,2
filme101637,realizador15,223 min,International Movies,1993,5
filme113024,realizador1,169 min,Horror Movies,2002,5
filme76039,realizador11,36 min,Horror Movies,2023,5
filme44,realizador3,148 min,Stand-Up Comedy,2016,5
filme54108,realizador11,160 min,Movies,1983,5
filme62931,realizador11,89 min,Independent Movies,1960,1
filme123652,realizador12,238 min,Comedies,2006,3
filme99884,realizador19,55 min,Documentaries,2001,1
filme3597,realizador5,228 min,Independent Movies,1970,2
filme95765,realizador14,237 min,Music & Musicals,2016,2
filme41741,realizador11,58 min,Sci-Fi & Fantasy,1968,2
filme57324,realizador17,160 min,Children & Family Movies,2010,2
filme49593,realizador17,124 min,Independent Movies,2009,5
filme9140,realizador16,151 min,Dramas,2017,1
filme16620,realizador8,80 min,Sci-Fi & Fantasy,1968,2
filme2359,realizador12,66 min,Documentaries,2019,3
filme44772,realizador8,209 min,Comedies,2003,4
filme29376,realizador12,94 min,Independent Movies,2001,3
filme5935,realizador15,145 min,Classic Movies,1971,1
filme14118,realizador16,219 min,Independent Movies,1994,4
filme14108,realizador17,64 min,Classic Movies,2004,3
filme106714,realizador19,220 min,Sports Movies,2017,4
filme147818,realizador4,43 min,International Movies,1993,3
filme21550,realizador12,87 min,Movies,1997,5
filme117707,realizador13,213 min,Independent Movies,1980,2
filme118867,realizador4,167 min,Action & Adventure,1990,5
filme116368,realizador12,105 min,Romantic Movies,2012,4
filme123278,realizador1,224 min,Classic Movies,2019,5
filme57465,realizador9,76 min,Horror Movies,2005,3
filme121221,realizador16,30 min,Action & Adventure,1977,4
filme118061,realizador14,168 min,Anime Features,1983,4
filme98885,realizador12,187 min,Documentaries,1995,1
filme99898,realizador15,71 min,Anime Features,1960,4
filme122347,realizador13,73 min,Stand-Up Comedy,2015,2
filme96584,realizador14,171 min,Movies,1967,3
filme102136,realizador11,187 min,Music & Musicals,2002,4
filme18137,realizador6,235 min,Sci-Fi & Fantasy,2004,4
filme22035,realizador11,91 min,Movies,1986,3
filme74302,realizador19,105 min,Action & Adventure,1981,4
filme33416,realizador13,113 min,Anime Features,1982,3
filme60270,realizador6,94 min,Movies,1964,1
filme92160,realizador16,173 min,LGBTQ Movies,1981,4
filme57349,realizador14,155 min,Classic Movies,2005,2
filme138739,realizador6,109 min,Movies,1990,2
filme137445,realizador9,157 min,Children & Family Movies,2016,4
filme48658,realizador1,72 min,Sci-Fi & Fantasy,1964,4
filme53481,realizador6,165 min,Horror Movies,1997,4
filme133321,realizador8,102 min,Cult Movies,1976,5
filme47367,realizador12,220 min,Action & Adventure,2013,5
filme88619,realizador17,187 min,Romantic Movies,1989,5
filme44215,realizador5,37 min,Action & Adventure,1994,4
filme28209,realizador19,107 min,Dramas,1969,1
filme66375,realizador3,70 min,Classic Movies,2016,4
filme59166,realizador15,192 min,Sports Movies,2008,4
filme134061,realizador2,124 min,LGBTQ Movies,1983,4
filme41159,realizador7,167 min,Thrillers,1984,4
filme104307,realizador3,71 min,Movies,1997,5
filme16531,realizador9,207 min,Music & Musicals,1999,5
filme124974,realizador14,35 min,Documentaries,1971,5
filme31882,realizador17,87 min,Music & Musicals,2023,3
filme91648,realizador5,209 min,LGBTQ Movies,1969,5
filme133797,realizador7,195 min,Cult Movies,1990,4
filme131423,realizador12,145 min,Dramas,2006,2
filme67088,realizador16,132 min,Anime Features,2020,1
filme79362,realizador17,209 min,LGBTQ Movies,2014,4
filme20510,realizador16,123 min,Anime Features,2003,5
filme43547,realizador1,220 min,Sci-Fi & Fantasy,1988,3
filme3295,realizador17,190 min,Documentaries,1983,2
filme87780,realizador15,130 min,Movies,2001,1
filme47527,realizador16,47 min,Independent Movies,2020,5
filme41680,realizador17,50 min,Action & Adventure,2007,5
filme24273,realizador5,84 min,Movies,1961,1
filme125746,realizador10,40 min,Sci-Fi & Fantasy,1966,5
filme121014,realizador19,190 min,Sports Movies,1990,5
filme53666,realizador18,139 min,Movies,2004,1
filme31228,realizador4,131 min,Classic Movies,2005,2
filme68031,realizador12,91 min,Comedies,1977,1
filme124370,realizador14,180 min,Action & Adventure,1962,1
filme15649,realizador1,79 min,Independent Movies,1990,1
filme122552,realizador8,130 min,Comedies,1970,5
filme64129,realizador4,87 min,Movies,2023,4
filme120962,realizador10,219 min,Music & Musicals,2000,3
filme53830,realizador1,219 min,Children & Family Movies,1988,3
filme87353,realizador18,71 min,Documentaries,1971,5
filme73691,realizador2,190 min,Music & Musicals,2003,2
filme86340,realizador4,111 min,International Movies,1975,1
filme93359,realizador16,233 min,Sports Movies,1992,1
filme22642,realizador16,160 min,Sci-Fi & Fantasy,1992,1
filme85945,realizador18,123 min,Cult Movies,1961,5
filme109042,realizador9,138 min,Movies,2000,5
filme121907,realizador6,210 min,Action & Adventure,2023,2
filme28706,realizador1,202 min,International Movies,1993,3
filme41610,realizador14,174 min,Cult Movies,1964,2
filme17048,realizador14,214 min,LGBTQ Movies,1962,1
filme103391,realizador5,181 min,Movies,1969,2
filme111515,realizador4,149 min,Classic Movies,1975,5
filme49841,realizador3,92 min,International Movies,1979,4
filme1042,realizador15,186 min,Cult Movies,1969,1
filme45964,realizador3,169 min,Thrillers,1971,2
filme75899,realizador9,175 min,Romantic Movies,1967,5
filme99797,realizador13,209 min,LGBTQ Movies,2002,2
filme45850,realizador3,109 min,Children & Family Movies,1995,2
filme52650,realizador13,148 min,Sports Movies,1960,1
filme97826,realizador18,155 min,Action & Adventure,2004,4
filme117298,realizador11,184 min,Romantic Movies,1993,2
filme140113,realizador11,198 min,Classic Movies,2004,1
filme3800,realizador3,168 min,Comedies,1997,4
filme113722,realizador8,81 min,Music & Musicals,1967,2
filme34338,realizador18,190 min,Horror Movies,1973,5
filme118181,realizador7,136 min,Movies,1982,5
filme36868,realizador8,128 min,Music & Musicals,1984,2
filme109412,realizador1,124 min,Cult Movies,1967,2
filme92456,realizador13,85 min,Cult Movies,2008,4
filme30274,realizador8,112 min,Action & Adventure,1997,4
filme133361,realizador1,171 min,Action & Adventure,1970,4
filme67174,realizador9,53 min,Documentaries,1984,4
filme112171,realizador8,34 min,Cult Movies,1967,5
filme149627,realizador18,179 min,Sci-Fi & Fantasy,1977,5
filme134661,realizador2,100 min,Documentaries,1993,4
filme17159,realizador16,129 min,Classic Movies,1981,4
filme125817,realizador2,51 min,Documentaries,2023,3
filme116412,realizador19,174 min,Movies,1976,4
filme43158,realizador3,238 min,Documentaries,1994,2
filme87880,realizador11,115 min,Music & Musicals,2002,3
filme86274,realizador12,87 min,Action & Adventure,1970,3
filme68367,realizador2,222 min,Horror Movies,1982,4
filme57676,realizador7,209 min,Children & Family Movies,2008,1
filme61917,realizador17,47 min,Dramas,2015,5
filme6184,realizador2,117 min,Music & Musicals,2013,5
filme110378,realizador12,237 min,Horror Movies,1973,2
filme69834,realizador19,55 min,Movies,1963,5
filme81463,realizador3,155 min,Thrillers,2021,5
filme82206,realizador18,43 min,Cult Movies,1979,5
filme114061,realizador16,176 min,Comedies,1964,3
filme40540,realizador2,164 min,Stand-Up Comedy,2022,4
filme72703,realizador15,58 min,Movies,2014,2
filme122916,realizador8,97 min,Sci-Fi & Fantasy,1965,3
filme6425,realizador9,196 min,Music & Musicals,1989,4
filme39044,realizador18,157 min,Cult Movies,1996,3
filme15362,realizador8,204 min,Horror Movies,2010,3
filme54101,realizador5,132 min,Sci-Fi & Fantasy,2005,2
filme15060,realizador10,114 min,Stand-Up Comedy,1981,2
filme138088,realizador13,54 min,Romantic Movies,1962,5
filme60467,realizador14,230 min,Documentaries,1962,5
filme116523,realizador2,100 min,Music & Musicals,1960,2
filme44741,realizador18,208 min,Independent Movies,1970,3
filme127134,realizador7,87 min,Classic Movies,1976,2
filme129086,realizador10,69 min,Thrillers,1992,1
filme48121,realizador11,118 min,Sports Movies,1996,1
filme72154,realizador11,153 min,Documentaries,1996,2
filme62027,realizador4,121 min,Independent Movies,1997,5
filme66720,realizador10,37 min,Independent Movies,2020,5
filme6549,realizador10,141 min,Documentaries,1968,5
filme29774,realizador6,43 min,Stand-Up Comedy,1984,3
filme27658,realizador5,39 min,Music & Musicals,1961,4
filme143502,realizador15,33 min,Classic Movies,2022,2
filme1634,realizador5,59 min,Independent Movies,1992,2
filme89547,realizador1,211 min,Music & Musicals,2017,4
filme126616,realizador19,216 min,Music & Musicals,1966,4
filme101851,realizador14,220 min,Anime Features,2020,1
filme134390,realizador14,84 min,Stand-Up Comedy,1991,5
filme60981,realizador17,85 min,Romantic Movies,2012,1
filme13453,realizador19,107 min,Horror Movies,1990,3
filme62464,realizador18,191 min,Classic Movies,2012,3
filme139112,realizador9,202 min,Cult Movies,2009,4
filme85102,realizador15,208 min,Music & Musicals,2019,3
filme78928,realizador6,182 min,Cult Movies,1980,2
filme49002,realizador9,111 min,Sci-Fi & Fantasy,1966,5
filme63555,realizador9,111 min,Cult Movies,1963,3
filme105489,realizador9,205 min,Classic Movies,2000,1
filme18481,realizador14,83 min,Classic Movies,2012,5
filme42869,realizador8,231 min,Sci-Fi & Fantasy,1967,1
filme24056,realizador14,200 min,Independent Movies,1981,2
filme64858,realizador10,42 min,Horror Movies,2005,2
filme37189,realizador7,155 min,Sports Movies,2023,1
filme33057,realizador2,209 min,Music & Musicals,1986,5
filme69318,realizador5,54 min,Dramas,2005,1
filme144330,realizador10,153 min,Action & Adventure,2014,2
filme523,realizador7,205 min,Sports Movies,1972,3
filme62323,realizador18,145 min,Music & Musicals,2011,2
filme73327,realizador17,166 min,Horror Movies,2018,5
filme31945,realizador6,165 min,Romantic Movies,1990,3
filme30442,realizador11,222 min,Romantic Movies,1967,3
filme33329,realizador8,188 min,Romantic Movies,2018,4
filme142213,realizador16,237 min,Independent Movies,2019,3
filme104011,realizador6,106 min,Anime Features,1996,3
filme46375,realizador2,129 min,Music & Musicals,1970,2
filme128600,realizador2,133 min,Classic Movies,2020,5
filme56674,realizador2,237 min,Anime Features,1987,4
filme90327,realizador17,194 min,Sports Movies,1969,3
filme85722,realizador5,78 min,Classic Movies,1998,4
filme37113,realizador11,72 min,Romantic Movies,2007,3
filme18238,realizador16,202 min,Stand-Up Comedy,1976,2
filme107448,realizador5,117 min,Comedies,2018,1
filme98299,realizador10,208 min,Romantic Movies,1977,5
filme3443,realizador7,222 min,Classic Movies,2003,1
filme87173,realizador19,78 min,Horror Movies,2018,3
filme118982,realizador12,182 min,Movies,2010,1
filme114686,realizador16,70 min,Stand-Up Comedy,1975,2
filme66193,realizador9,192 min,Anime Features,1968,2
filme2386,realizador3,239 min,Cult Movies,2015,5
filme46334,realizador11,99 min,Documentaries,2003,4
filme129939,realizador16,32 min,Sports Movies,1967,5
filme79948,realizador5,217 min,LGBTQ Movies,1999,5
filme110985,realizador9,141 min,Children & Family Movies,2011,1
filme23412,realizador13,143 min,Comedies,1995,1
filme45980,realizador16,225 min,International Movies,2016,2
filme137348,realizador19,89 min,Action & Adventure,1975,3
filme148230,realizador17,200 min,Thrillers,2009,3
filme25503,realizador16,181 min,Horror Movies,1980,1
filme32641,realizador9,37 min,Sci-Fi & Fantasy,1960,2
filme37953,realizador8,171 min,Independent Movies,2023,5
filme101072,realizador15,187 min,Action & Adventure,2010,5
filme99211,realizador19,155 min,International Movies,1974,4
filme125658,realizador7,140 min,Sports Movies,1968,5
filme12739,realizador17,54 min,Music & Musicals,1993,2
filme88264,realizador1,35 min,Children & Family Movies,2010,5
filme41007,realizador3,238 min,Anime Features,1991,4
filme2604,realizador12,157 min,Classic Movies,2002,5
filme43882,realizador4,185 min,Sci-Fi & Fantasy,2015,4
filme95053,realizador18,142 min,LGBTQ Movies,1994,4
filme17347,realizador11,135 min,Children & Family Movies,1991,2
filme33635,realizador19,56 min,LGBTQ Movies,1990,2
filme68997,realizador6,155 min,International Movies,2000,2
filme123893,realizador17,90 min,Children & Family Movies,1972,2
filme86774,realizador8,31 min,Documentaries,1988,1
filme86803,realizador7,229 min,Action & Adventure,1998,5
filme19957,realizador9,214 min,Sports Movies,2008,1
filme47696,realizador7,63 min,Movies,2020,3
filme129398,realizador10,44 min,Horror Movies,1988,4
filme82860,realizador11,112 min,Thrillers,1998,5
filme77330,realizador11,80 min,Romantic Movies,1977,2
filme39050,realizador18,203 min,Movies,2020,4
filme3390,realizador9,230 min,Thrillers,1997,3
filme67217,realizador12,238 min,Anime Features,1963,3
filme38394,realizador18,214 min,International Movies,1999,2
filme32805,realizador15,68 min,Sports Movies,2014,4
filme31169,realizador3,109 min,Dramas,1992,4
filme121675,realizador8,116 min,Horror Movies,2013,3
filme58397,realizador6,40 min,Classic Movies,1972,2
filme128761,realizador1,59 min,Children & Family Movies,1972,5
filme40864,realizador17,229 min,Movies,2003,3
filme110777,realizador15,39 min,Sci-Fi & Fantasy,2015,5
filme145830,realizador15,163 min,Stand-Up Comedy,2014,1
filme117849,realizador19,97 min,Action & Adventure,1990,5
filme29758,realizador10,115 min,Dramas,1966,4
filme122793,realizador1,212 min,Anime Features,1966,2
filme15955,realizador19,152 min,Sports Movies,1970,5
filme44415,realizador5,106 min,Sci-Fi & Fantasy,1992,4
filme43673,realizador1,218 min,Dramas,1962,3
filme66061,realizador16,108 min,Cult Movies,1999,3
filme141435,realizador11,210 min,Independent Movies,1964,1
filme132135,realizador1,120 min,Children & Family Movies,1988,4
filme99173,realizador15,149 min,Action & Adventure,1978,3
filme25955,realizador15,60 min,LGBTQ Movies,2017,4
filme26803,realizador3,75 min,Dramas,2001,5
filme37752,realizador4,163 min,Cult Movies,1976,2
filme81480,realizador15,84 min,Cult Movies,1970,4
