Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme25491,realizador15,80 min,Sci-Fi & Fantasy,1965,4
filme68211,realizador6,133 min,Dramas,1971,5
filme82838,realizador14,48 min,Music & Musicals,1992,3
filme106278,realizador3,33 min,Romantic Movies,1988,4
filme127898,realizador14,106 min,Classic Movies,1986,3
filme110403,realizador19,112 min,Dramas,2018,2
filme28520,realizador3,213 min,Independent Movies,1978,3
filme56177,realizador13,213 min,Horror Movies,1985,1
filme91201,realizador11,105 min,Romantic Movies,1989,3
filme139405,realizador10,214 min,Thrillers,2010,1
filme29021,realizador3,217 min,Independent Movies,1999,1
filme7114,realizador14,187 min,Sci-Fi & Fantasy,2006,4
filme106460,realizador10,82 min,Children & Family Movies,1962,4
filme123704,realizador5,95 min,Sports Movies,1994,5
filme23964,realizador8,219 min,Children & Family Movies,2011,1
filme144179,realizador10,191 min,Movies,1982,5
filme96406,realizador8,226 min,Comedies,1972,4
filme94830,realizador7,100 min,LGBTQ Movies,1995,2
filme55688,realizador3,79 min,Horror Movies,1981,3
filme114877,realizador18,109 min,Sports Movies,2013,1
filme104342,realizador11,68 min,Sci-Fi & Fantasy,1977,1
filme143265,realizador19,167 min,Stand-Up Comedy,1987,1
filme96395,realizador2,209 min,International Movies,2008,2
filme134957,realizador14,139 min,International Movies,1970,4
filme142218,realizador7,158 min,Stand-Up Comedy,1963,2
filme51507,realizador8,52 min,Horror Movies,1995,4
filme86721,realizador9,89 min,Dramas,1976,3
filme95056,realizador19,82 min,Children & Family Movies,1995,2
filme57642,realizador16,74 min,Action & Adventure,1981,4
filme148523,realizador16,184 min,Dramas,2010,4
filme90403,realizador18,194 min,Movies,2020,2
filme91175,realizador2,199 min,LGBTQ Movies,2008,2
filme115345,realizador12,34 min,Independent Movies,2011,4
filme20750,realizador7,63 min,Children & Family Movies,1999,3
filme127558,realizador19,60 min,Dramas,2014,1
filme16872,realizador8,107 min,Stand-Up Comedy,1993,4
filme143106,realizador1,208 min,Horror Movies,2013,5
filme37975,realizador3,137 min,Cult Movies,2021,5
filme143490,realizador6,130 min,Comedies,1986,1
filme3804,realizador2,107 min,Anime Features,1981,3
filme4374,realizador1,111 min,Documentaries,1975,3
filme109672,realizador7,123 min,LGBTQ Movies,1979,2
filme76661,realizador9,225 min,Comedies,2008,2
filme140482,realizador2,96 min,Stand-Up Comedy,1962,1
filme15698,realizador3,43 min,Children & Family Movies,2009,2
filme21267,realizador9,78 min,Classic Movies,2010,2
filme117085,realizador4,35 min,Comedies,2010,4
filme78444,realizador1,72 min,Sports Movies,1980,3
filme141063,realizador1,91 min,Action & Adventure,1961,3
filme8447,realizador12,198 min,Action & Adventure,2020,1
filme103863,realizador7,147 min,Movies,1980,5
filme95097,realizador16,172 min,Sci-Fi & Fantasy,1966,2
filme53334,realizador12,230 min,Cult Movies,1969,3
filme135381,realizador2,237 min,Classic Movies,2015,2
filme30872,realizador16,187 min,International Movies,2004,1
filme132776,realizador12,87 min,Dramas,2002,5
filme130841,realizador7,88 min,International Movies,1979,5
filme75562,realizador16,47 min,Music & Musicals,2009,2
filme8723,realizador11,185 min,Documentaries,1963,2
filme95220,realizador10,75 min,Anime Features,2018,2
filme58733,realizador9,170 min,Sci-Fi & Fantasy,2021,2
filme12324,realizador13,65 min,Children & Family Movies,1985,1
filme81444,realizador5,108 min,Thrillers,2003,2
filme26754,realizador6,41 min,International Movies,1971,3
filme85802,realizador2,86 min,Sci-Fi & Fantasy,1966,2
filme73543,realizador14,173 min,Classic Movies,2013,5
filme126919,realizador14,175 min,International Movies,1986,3
filme149047,realizador17,112 min,Thrillers,1979,2
filme7320,realizador6,54 min,Dramas,1988,3
filme147525,realizador12,167 min,International Movies,2011,1
filme147883,realizador11,139 min,Sci-Fi & Fantasy,2020,4
filme120749,realizador18,71 min,Stand-Up Comedy,1992,5
filme18395,realizador13,87 min,Cult Movies,2011,2
filme143699,realizador11,219 min,International Movies,1997,3
filme130598,realizador10,159 min,Horror Movies,2021,5
filme148729,realizador18,40 min,Action & Adventure,1969,1
filme15975,realizador3,190 min,Anime Features,1962,4
filme27683,realizador14,82 min,Thrillers,1987,2
filme78151,realizador3,33 min,Children & Family Movies,2009,3
filme104800,realizador14,105 min,Romantic Movies,2011,5
filme109348,realizador3,55 min,Sci-Fi & Fantasy,2013,1
filme51870,realizador5,167 min,Cult Movies,1965,1
filme129907,realizador16,48 min,Thrillers,2000,5
filme132602,realizador9,38 min,Romantic Movies,2010,4
filme50538,realizador12,219 min,Sports Movies,2009,4
filme71307,realizador2,92 min,Music & Musicals,1988,3
filme105385,realizador14,231 min,Horror Movies,1968,1
filme62390,realizador14,237 min,Sports Movies,1981,5
filme148884,realizador12,195 min,Horror Movies,1962,4
filme121231,realizador7,169 min,Anime Features,1960,2
filme116691,realizador19,210 min,Sports Movies,2015,1
filme787,realizador2,110 min,Documentaries,2003,4
filme110082,realizador7,197 min,Independent Movies,1999,3
filme18322,realizador5,67 min,Independent Movies,1977,2
filme97440,realizador4,147 min,Anime Features,2008,4
filme78226,realizador16,75 min,Sports Movies,1996,5
filme35066,realizador1,231 min,Thrillers,2023,5
filme120310,realizador9,231 min,International Movies,2001,4
filme59519,realizador5,134 min,Music & Musicals,2011,5
filme22682,realizador8,206 min,International Movies,1961,5
filme141841,realizador18,135 min,Comedies,2010,4
filme138003,realizador15,111 min,Romantic Movies,1990,2
filme109778,realizador13,214 min,Children & Family Movies,2010,4
filme85430,realizador18,224 min,LGBTQ Movies,2006,1
filme837,realizador6,192 min,Comedies,2002,3
filme57372,realizador17,93 min,Action & Adventure,1964,3
filme132936,realizador16,174 min,Children & Family Movies,1981,4
filme74287,realizador7,126 min,Cult Movies,2016,3
filme64323,realizador19,179 min,Sci-Fi & Fantasy,1979,5
filme136867,realizador7,78 min,Documentaries,1984,4
filme89477,realizador3,83 min,Dramas,1998,5
filme23170,realizador3,115 min,Stand-Up Comedy,1993,1
filme146493,realizador5,79 min,Stand-Up Comedy,1966,3
filme21950,realizador11,48 min,Action & Adventure,2011,5
filme115492,realizador14,217 min,LGBTQ Movies,1968,2
filme79797,realizador8,183 min,Movies,2021,2
filme74819,realizador18,63 min,Children & Family Movies,1961,4
filme25074,realizador18,209 min,Comedies,2018,4
filme79344,realizador14,235 min,Anime Features,1966,3
filme53464,realizador9,177 min,Cult Movies,2000,4
filme24286,realizador1,209 min,Anime Features,1988,2
filme39332,realizador19,126 min,Anime Features,1979,5
filme148102,realizador10,146 min,Action & Adventure,1980,2
filme21559,realizador6,84 min,Classic Movies,2023,1
filme110425,realizador6,132 min,Documentaries,1975,5
filme117542,realizador7,160 min,Horror Movies,2018,1
filme59464,realizador17,149 min,Stand-Up Comedy,1995,1
filme104669,realizador18,240 min,Sports Movies,1980,5
filme4372,realizador11,109 min,Stand-Up Comedy,1963,3
filme78239,realizador4,226 min,Romantic Movies,1976,3
filme47463,realizador3,138 min,Independent Movies,2004,2
filme121635,realizador19,81 min,Action & Adventure,1987,4
filme15643,realizador17,187 min,Documentaries,1963,4
filme110427,realizador5,226 min,Documentaries,1994,1
filme142578,realizador11,75 min,Sci-Fi & Fantasy,2007,5
filme29927,realizador5,231 min,Movies,2018,2
filme116445,realizador18,211 min,Comedies,1973,1
filme143327,realizador10,106 min,Dramas,2003,1
filme51096,realizador3,227 min,International Movies,1984,2
filme143452,realizador4,177 min,LGBTQ Movies,1986,4
filme15105,realizador1,144 min,Sports Movies,1991,4
filme54638,realizador4,220 min,Sci-Fi & Fantasy,1971,5
filme136903,realizador9,234 min,Romantic Movies,1970,5
filme3416,realizador3,159 min,Sports Movies,1982,3
filme21246,realizador12,218 min,Comedies,1961,5
filme52883,realizador3,140 min,Thrillers,2016,3
filme137245,realizador10,183 min,Horror Movies,2014,3
filme21411,realizador14,76 min,Children & Family Movies,2013,1
filme35569,realizador13,65 min,Thrillers,1971,3
filme128633,realizador11,124 min,Cult Movies,2023,1
filme63312,realizador12,104 min,Dramas,1983,2
filme119180,realizador14,60 min,Independent Movies,1994,4
filme68777,realizador14,214 min,International Movies,2010,3
filme135152,realizador5,157 min,Sci-Fi & Fantasy,1996,4
filme35825,realizador18,222 min,Independent Movies,1972,4
filme22961,realizador4,82 min,Documentaries,1973,3
filme148996,realizador10,30 min,Music & Musicals,1987,4
filme37550,realizador1,122 min,Independent Movies,1960,1
filme131272,realizador18,198 min,Cult Movies,1983,5
filme101581,realizador6,51 min,Movies,2021,3
filme58688,realizador17,160 min,Classic Movies,1961,1
filme111897,realizador4,129 min,LGBTQ Movies,2007,4
filme134693,realizador3,234 min,Sci-Fi & Fantasy,1994,3
filme25254,realizador3,181 min,Comedies,1999,5
filme2961,realizador3,60 min,Thrillers,1963,1
filme69928,realizador11,68 min,Sports Movies,1983,3
filme96382,realizador17,107 min,Comedies,2002,5
filme32996,realizador5,203 min,Comedies,1964,5
filme146491,realizador11,219 min,Classic Movies,2020,5
filme69780,realizador10,221 min,Independent Movies,2011,3
filme41642,realizador4,99 min,Cult Movies,1978,4
filme886,realizador3,85 min,International Movies,1983,5
filme66757,realizador2,195 min,Action & Adventure,1974,1
filme57484,realizador4,173 min,Romantic Movies,2006,5
filme61326,realizador8,109 min,Romantic Movies,1970,2
filme106629,realizador19,58 min,Sci-Fi & Fantasy,1973,4
filme106757,realizador11,192 min,Music & Musicals,1962,2
filme132913,realizador5,137 min,Anime Features,1970,5
filme3079,realizador2,212 min,Sci-Fi & Fantasy,1961,1
filme46643,realizador12,226 min,Classic Movies,1969,4
filme102473,realizador15,238 min,Movies,2012,3
filme91421,realizador14,167 min,Thrillers,2011,2
filme64177,realizador1,90 min,Thrillers,1994,2
filme110446,realizador2,87 min,Documentaries,1976,3
filme136282,realizador18,57 min,Romantic Movies,1998,5
filme71283,realizador12,89 min,Comedies,1996,3
filme8876,realizador17,60 min,Thrillers,2021,4
filme43405,realizador18,51 min,Comedies,2018,1
filme121934,realizador13,105 min,Music & Musicals,2018,2
filme117644,realizador10,143 min,Independent Movies,1973,3
filme37998,realizador3,217 min,International Movies,1974,2
filme119835,realizador4,78 min,Dramas,1995,3
filme144612,realizador15,61 min,Children & Family Movies,2009,1
filme121326,realizador16,195 min,Horror Movies,2001,3
filme62730,realizador18,102 min,Classic Movies,2019,3
filme101158,realizador1,141 min,Thrillers,1981,3
filme82234,realizador14,214 min,Movies,2001,3
filme108547,realizador10,113 min,International Movies,1984,3
filme117645,realizador19,100 min,Comedies,2021,3
filme57238,realizador11,32 min,Romantic Movies,2008,2
filme16134,realizador1,176 min,Movies,1980,2
filme33674,realizador1,67 min,Sci-Fi & Fantasy,1972,5
filme83867,realizador16,202 min,Children & Family Movies,2004,1
filme97930,realizador6,60 min,Dramas,1986,3
filme25693,realizador6,47 min,Thrillers,2015,3
filme15594,realizador5,161 min,Sports Movies,1980,3
filme28575,realizador9,51 min,LGBTQ Movies,1999,3
filme76291,realizador16,55 min,Cult Movies,1967,1
filme114791,realizador9,148 min,Music & Musicals,2003,1
filme73703,realizador11,116 min,Independent Movies,1964,2
filme125579,realizador16,195 min,Dramas,1960,5
filme147058,realizador1,37 min,Movies,1999,2
filme60419,realizador4,46 min,Music & Musicals,1970,2
filme58178,realizador19,232 min,Classic Movies,2005,5
filme31839,realizador11,187 min,International Movies,1994,3
filme81157,realizador8,105 min,Anime Features,1986,3
filme74065,realizador2,40 min,Stand-Up Comedy,1961,4
filme108348,realizador9,215 min,Classic Movies,1972,4
filme37717,realizador12,198 min,Classic Movies,1977,3
filme16052,realizador7,172 min,Movies,2005,1
filme82172,realizador3,227 min,Comedies,2007,1
filme25363,realizador4,103 min,Movies,1987,4
filme137271,realizador4,30 min,Music & Musicals,1979,4
filme143429,realizador3,215 min,International Movies,1968,1
filme32083,realizador7,43 min,International Movies,1997,2
filme122338,realizador9,61 min,Dramas,2006,1
filme5492,realizador6,205 min,Movies,2015,4
filme121626,realizador19,132 min,Documentaries,1999,2
filme115270,realizador4,183 min,Cult Movies,1961,2
filme53456,realizador10,71 min,Comedies,1972,1
filme123810,realizador7,130 min,LGBTQ Movies,1983,1
filme30680,realizador8,155 min,Cult Movies,1998,2
filme114969,realizador2,178 min,Action & Adventure,1993,1
filme134844,realizador13,104 min,Stand-Up Comedy,2018,1
filme85141,realizador19,58 min,Thrillers,1969,5
filme112774,realizador9,204 min,Comedies,2008,5
filme86296,realizador17,71 min,Thrillers,2010,1
filme67906,realizador1,150 min,Thrillers,1968,2
filme97727,realizador17,104 min,Comedies,1970,4
filme65210,realizador16,138 min,Documentaries,1984,1
filme119575,realizador2,115 min,Dramas,2007,3
filme104728,realizador2,52 min,Movies,1968,2
filme86451,realizador18,82 min,International Movies,1974,1
filme73622,realizador16,195 min,Children & Family Movies,1962,4
filme103825,realizador7,192 min,Thrillers,1999,4
filme123348,realizador9,95 min,Dramas,1960,3
filme110110,realizador14,125 min,Classic Movies,1973,3
filme149014,realizador12,147 min,Cult Movies,1968,5
filme103856,realizador16,104 min,Cult Movies,1971,1
filme93891,realizador6,72 min,Thrillers,1996,4
filme40588,realizador17,100 min,Anime Features,1989,2
filme17452,realizador18,94 min,Music & Musicals,2017,5
filme7931,realizador2,86 min,Sci-Fi & Fantasy,1978,3
filme32467,realizador3,158 min,Independent Movies,2005,3
filme42093,realizador12,196 min,Sci-Fi & Fantasy,1964,1
filme51152,realizador10,143 min,Sci-Fi & Fantasy,1967,1
filme80378,realizador12,240 min,Classic Movies,1969,5
filme37740,realizador1,36 min,Horror Movies,1973,1
filme115941,realizador7,227 min,Horror Movies,1993,4
filme55925,realizador18,103 min,International Movies,1974,3
filme115036,realizador9,189 min,International Movies,1971,5
filme1606,realizador17,59 min,LGBTQ Movies,1982,5
filme37256,realizador12,232 min,Movies,2013,4
filme24544,realizador14,217 min,Action & Adventure,2001,4
filme61096,realizador15,230 min,Horror Movies,1993,3
filme101699,realizador4,68 min,Action & Adventure,1972,5
filme65211,realizador12,116 min,Romantic Movies,1967,1
filme47818,realizador1,151 min,International Movies,1974,3
filme49738,realizador18,37 min,International Movies,1980,4
filme55050,realizador13,171 min,International Movies,1960,2
filme69558,realizador5,239 min,Sci-Fi & Fantasy,2020,1
filme86858,realizador9,98 min,Children & Family Movies,1981,1
filme53367,realizador13,31 min,Sports Movies,1998,1
filme64373,realizador1,73 min,International Movies,2001,2
filme16736,realizador13,238 min,Action & Adventure,1961,1
filme5227,realizador18,32 min,Documentaries,1967,1
filme119229,realizador17,67 min,Dramas,1988,2
filme98738,realizador8,56 min,Dramas,1984,5
filme69768,realizador12,239 min,Comedies,2000,2
filme93433,realizador1,145 min,Stand-Up Comedy,2018,5
filme122119,realizador11,181 min,International Movies,1984,1
filme66016,realizador12,52 min,Anime Features,2020,2
filme102253,realizador10,182 min,Documentaries,2002,1
filme85075,realizador16,179 min,Anime Features,1962,4
filme106878,realizador18,118 min,Action & Adventure,1995,3
filme44856,realizador8,47 min,Independent Movies,1995,2
filme146076,realizador19,54 min,Romantic Movies,2001,1
filme140122,realizador12,163 min,Children & Family Movies,2017,4
filme23018,realizador8,44 min,Anime Features,1987,4
filme137281,realizador1,55 min,LGBTQ Movies,1960,2
filme53707,realizador2,144 min,Dramas,2017,3
filme19729,realizador7,213 min,Stand-Up Comedy,2017,3
filme20520,realizador15,239 min,Action & Adventure,2002,1
filme128236,realizador7,115 min,Children & Family Movies,1993,3
filme130464,realizador8,186 min,International Movies,1983,2
filme54069,realizador7,167 min,LGBTQ Movies,1990,5
filme121191,realizador11,66 min,Horror Movies,1963,2
filme103612,realizador17,58 min,Comedies,2005,5
filme68501,realizador19,126 min,Horror Movies,1984,2
filme27308,realizador6,126 min,Anime Features,2023,1
filme47253,realizador14,146 min,Sports Movies,1970,3
filme556,realizador1,123 min,Comedies,2011,1
filme45963,realizador7,212 min,Cult Movies,1961,1
filme121209,realizador11,30 min,LGBTQ Movies,1970,5
filme92059,realizador8,212 min,Horror Movies,2006,2
filme62479,realizador1,122 min,Cult Movies,2021,4
filme3933,realizador3,98 min,Sports Movies,2021,2
filme84239,realizador2,197 min,Classic Movies,2001,2
filme139892,realizador14,137 min,Thrillers,1999,5
filme49678,realizador12,230 min,Sports Movies,1967,1
filme45404,realizador15,117 min,Independent Movies,2018,4
filme91366,realizador3,64 min,Horror Movies,2015,5
filme113315,realizador3,178 min,Sports Movies,1999,3
filme37932,realizador6,154 min,International Movies,1990,2
filme123336,realizador8,239 min,Movies,1991,4
filme64645,realizador1,121 min,Music & Musicals,2020,5
filme112574,realizador7,102 min,Anime Features,1972,4
