Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme19890,realizador14,151 min,LGBTQ Movies,1982,1
filme44122,realizador2,71 min,Action & Adventure,1986,4
filme140968,realizador9,65 min,Classic Movies,1999,5
filme68299,realizador8,193 min,Cult Movies,1970,2
filme63992,realizador12,87 min,Romantic Movies,1995,4
filme86458,realizador5,62 min,Comedies,1965,4
filme4573,realizador6,85 min,Music & Musicals,2008,5
filme72617,realizador11,158 min,Comedies,1968,4
filme10105,realizador1,89 min,Independent Movies,1975,2
filme95210,realizador3,139 min,Children & Family Movies,1980,5
filme9984,realizador15,162 min,Comedies,1973,4
filme127998,realizador13,105 min,Romantic Movies,2004,3
filme53861,realizador2,239 min,Sports Movies,1975,2
filme97262,realizador19,117 min,Sports Movies,1992,5
filme140107,realizador11,188 min,Music & Musicals,2012,3
filme17185,realizador16,133 min,Comedies,1995,4
filme65611,realizador5,64 min,Sci-Fi & Fantasy,1960,4
filme132309,realizador4,226 min,Comedies,1981,3
filme119692,realizador12,173 min,International Movies,2023,3
filme81097,realizador5,194 min,Documentaries,2008,1
filme90371,realizador16,170 min,International Movies,1987,2
filme46236,realizador19,37 min,Music & Musicals,2009,2
filme73267,realizador18,67 min,Children & Family Movies,2002,2
filme63587,realizador3,139 min,Romantic Movies,2020,4
filme28987,realizador14,139 min,Horror Movies,2022,2
filme9026,realizador19,215 min,Thrillers,2015,1
filme80537,realizador6,126 min,Comedies,2016,2
filme94406,realizador7,141 min,Romantic Movies,1966,2
filme6544,realizador16,61 min,Sci-Fi & Fantasy,1961,4
filme34730,realizador2,203 min,Sports Movies,1974,5
filme624,realizador5,62 min,Romantic Movies,1968,3
filme98877,realizador19,178 min,Action & Adventure,1978,4
filme57342,realizador14,160 min,Stand-Up Comedy,1982,2
filme72114,realizador9,211 min,Movies,1982,2
filme149430,realizador10,182 min,LGBTQ Movies,1973,4
filme57760,realizador15,49 min,Sci-Fi & Fantasy,1984,1
filme47023,realizador17,207 min,International Movies,1993,1
filme68979,realizador6,219 min,Stand-Up Comedy,2015,4
filme80334,realizador15,107 min,International Movies,1994,3
filme104264,realizador5,139 min,Cult Movies,1975,5
filme29243,realizador5,179 min,Classic Movies,1997,1
filme146666,realizador7,219 min,Independent Movies,1988,1
filme26228,realizador15,226 min,Classic Movies,2007,2
filme69986,realizador17,116 min,Independent Movies,1991,1
filme40158,realizador5,97 min,Anime Features,2018,2
filme58807,realizador17,33 min,Cult Movies,1993,5
filme135042,realizador8,102 min,Action & Adventure,2008,5
filme48243,realizador16,80 min,Comedies,1969,3
filme94897,realizador5,141 min,Dramas,1995,5
filme21791,realizador17,135 min,Action & Adventure,2013,3
filme142552,realizador13,120 min,Sci-Fi & Fantasy,1966,1
filme9791,realizador19,117 min,LGBTQ Movies,2003,1
filme26085,realizador12,231 min,Music & Musicals,1985,2
filme35296,realizador15,153 min,Movies,2017,1
filme139625,realizador2,205 min,Documentaries,2007,4
filme85226,realizador7,135 min,Independent Movies,2010,5
filme87929,realizador19,31 min,Children & Family Movies,1973,1
filme78742,realizador15,216 min,Horror Movies,1962,4
filme39189,realizador6,123 min,Thrillers,1974,1
filme77281,realizador17,152 min,Thrillers,1994,3
filme126528,realizador16,115 min,Comedies,1973,1
filme98126,realizador14,75 min,LGBTQ Movies,2018,2
filme52542,realizador7,165 min,Cult Movies,1965,3
filme145410,realizador5,154 min,Stand-Up Comedy,2018,5
filme122752,realizador18,155 min,Cult Movies,1987,5
filme49300,realizador2,72 min,Music & Musicals,2019,5
filme53016,realizador1,167 min,Sci-Fi & Fantasy,1971,3
filme72278,realizador8,55 min,Comedies,1984,4
filme148799,realizador11,235 min,Music & Musicals,1991,3
filme53390,realizador17,99 min,Children & Family Movies,1995,3
filme141574,realizador9,199 min,Anime Features,2007,5
filme110272,realizador17,176 min,Thrillers,1999,4
filme38315,realizador7,51 min,Independent Movies,2006,2
filme28199,realizador4,237 min,LGBTQ Movies,1983,4
filme35898,realizador8,161 min,Romantic Movies,1997,5
filme101597,realizador1,178 min,Anime Features,1963,4
filme131231,realizador6,169 min,International Movies,1985,5
filme47422,realizador16,238 min,Dramas,1973,5
filme116168,realizador2,101 min,Classic Movies,2003,1
filme82445,realizador2,198 min,Documentaries,1979,1
filme74171,realizador13,127 min,Stand-Up Comedy,1989,4
filme148210,realizador6,149 min,Thrillers,1990,3
filme84156,realizador19,44 min,Documentaries,1988,3
filme128575,realizador14,167 min,Movies,2013,1
filme56587,realizador15,67 min,Documentaries,1997,5
filme89464,realizador1,219 min,Stand-Up Comedy,2002,1
filme5916,realizador17,49 min,Romantic Movies,2017,3
filme124102,realizador10,131 min,Documentaries,2006,2
filme111682,realizador4,101 min,Anime Features,1985,1
filme110393,realizador1,164 min,Music & Musicals,1981,5
filme143997,realizador7,135 min,Stand-Up Comedy,1994,4
filme98775,realizador16,171 min,Dramas,1965,1
filme52585,realizador9,144 min,Children & Family Movies,1972,2
filme123156,realizador12,209 min,Comedies,1983,1
filme100566,realizador15,68 min,Romantic Movies,1989,3
filme139759,realizador6,195 min,Independent Movies,2020,4
filme131435,realizador9,158 min,Classic Movies,1986,2
filme129105,realizador6,183 min,Horror Movies,2014,5
filme91434,realizador18,122 min,Anime Features,1979,5
filme45399,realizador7,103 min,Music & Musicals,2011,3
filme126689,realizador15,225 min,International Movies,1985,4
filme60126,realizador16,165 min,Sci-Fi & Fantasy,2011,3
filme140081,realizador13,75 min,Sports Movies,1980,1
filme106368,realizador11,93 min,Music & Musicals,1997,4
filme137206,realizador4,154 min,Thrillers,1994,3
filme87011,realizador6,206 min,Classic Movies,2007,4
filme86749,realizador2,239 min,LGBTQ Movies,2006,5
filme39454,realizador3,164 min,Dramas,1983,5
filme112725,realizador4,100 min,Independent Movies,2021,2
filme5502,realizador11,104 min,Classic Movies,2004,2
filme137423,realizador11,187 min,LGBTQ Movies,1993,4
filme24517,realizador19,105 min,Independent Movies,1967,2
filme59316,realizador15,133 min,Movies,1979,2
filme78758,realizador3,61 min,Action & Adventure,1989,5
filme20568,realizador5,44 min,Dramas,1969,5
filme8339,realizador10,82 min,Anime Features,1996,2
filme135663,realizador13,188 min,Sports Movies,1984,2
filme92690,realizador4,151 min,Romantic Movies,2019,4
filme147300,realizador5,66 min,Comedies,2022,5
filme52149,realizador19,74 min,Children & Family Movies,1967,2
filme49868,realizador16,155 min,Documentaries,1999,3
filme83957,realizador15,193 min,Documentaries,1978,1
filme63560,realizador13,200 min,LGBTQ Movies,1960,5
filme2668,realizador3,194 min,Anime Features,1967,3
filme20382,realizador6,36 min,Action & Adventure,2006,4
filme86491,realizador10,211 min,International Movies,1992,4
filme118828,realizador13,228 min,Horror Movies,1962,5
filme104456,realizador14,191 min,Horror Movies,1961,3
filme75038,realizador2,175 min,Action & Adventure,1977,2
filme121748,realizador9,187 min,Anime Features,1964,5
filme138403,realizador8,74 min,Comedies,1999,1
filme111346,realizador1,137 min,Romantic Movies,1994,5
filme126539,realizador12,218 min,Thrillers,1968,2
filme84295,realizador5,91 min,Sci-Fi & Fantasy,1987,3
filme94200,realizador5,218 min,LGBTQ Movies,1990,5
filme37286,realizador8,105 min,Anime Features,2010,4
filme2347,realizador6,146 min,Sports Movies,2016,5
filme105310,realizador18,239 min,Sports Movies,2016,3
filme33000,realizador5,187 min,Romantic Movies,1985,1
filme68775,realizador14,97 min,LGBTQ Movies,2002,2
filme78585,realizador3,221 min,International Movies,2005,4
filme137334,realizador3,233 min,Independent Movies,1981,3
filme2251,realizador2,94 min,LGBTQ Movies,1974,3
filme93571,realizador15,37 min,Classic Movies,2020,3
filme33676,realizador16,51 min,Cult Movies,1964,3
filme32344,realizador8,34 min,Horror Movies,2006,1
filme145193,realizador3,70 min,Horror Movies,1966,4
filme6285,realizador19,104 min,LGBTQ Movies,2023,3
filme137807,realizador7,139 min,International Movies,2005,4
filme78025,realizador10,78 min,Movies,1974,2
filme53330,realizador11,168 min,Romantic Movies,2014,1
filme94495,realizador9,228 min,Anime Features,2001,4
filme67813,realizador12,192 min,Horror Movies,2008,5
filme128693,realizador7,57 min,LGBTQ Movies,1988,3
filme4808,realizador3,66 min,Sci-Fi & Fantasy,2012,3
filme33249,realizador3,168 min,Action & Adventure,1966,2
filme49164,realizador18,88 min,Dramas,2001,4
filme135222,realizador6,36 min,Classic Movies,1964,1
filme116394,realizador19,185 min,Movies,1999,2
filme134061,realizador16,180 min,Romantic Movies,1976,4
filme66027,realizador10,33 min,LGBTQ Movies,2021,5
filme91845,realizador1,110 min,Horror Movies,2010,4
filme14253,realizador17,101 min,Classic Movies,1988,2
filme135936,realizador19,39 min,Comedies,1989,2
filme27996,realizador14,148 min,Children & Family Movies,2022,3
filme52913,realizador3,146 min,Children & Family Movies,1991,5
filme136285,realizador4,223 min,International Movies,1976,4
filme123798,realizador18,142 min,Sci-Fi & Fantasy,2012,1
filme18486,realizador17,186 min,Anime Features,2001,5
filme37438,realizador11,181 min,Comedies,2018,1
filme130019,realizador6,141 min,Sports Movies,2016,5
filme48535,realizador4,97 min,Anime Features,1978,5
filme14017,realizador11,193 min,Independent Movies,2007,5
filme134231,realizador2,68 min,Horror Movies,1982,2
filme98247,realizador10,95 min,Classic Movies,1998,4
filme34964,realizador17,123 min,Dramas,2005,1
filme52012,realizador16,41 min,Romantic Movies,1966,5
filme32566,realizador4,227 min,LGBTQ Movies,1997,5
filme117572,realizador12,138 min,Anime Features,1977,3
filme123458,realizador1,218 min,Stand-Up Comedy,2020,2
filme101289,realizador2,193 min,Horror Movies,1969,3
filme93280,realizador6,35 min,Sports Movies,2015,2
filme17255,realizador17,47 min,Cult Movies,2017,3
filme42801,realizador3,32 min,Music & Musicals,2015,4
filme119523,realizador4,233 min,Independent Movies,1987,3
filme138721,realizador9,100 min,Movies,2012,5
filme14704,realizador4,179 min,Comedies,2004,5
filme145378,realizador11,88 min,Stand-Up Comedy,1975,4
filme69301,realizador6,45 min,Romantic Movies,2017,3
filme53435,realizador5,157 min,International Movies,2007,4
filme28738,realizador8,135 min,Classic Movies,1980,5
filme135720,realizador4,88 min,Action & Adventure,2004,2
filme29415,realizador5,121 min,Music & Musicals,1984,2
filme81548,realizador13,71 min,Documentaries,1976,1
filme149088,realizador5,192 min,Movies,1966,2
filme139431,realizador19,39 min,Children & Family Movies,2003,5
filme66695,realizador16,233 min,Romantic Movies,1998,5
filme131270,realizador14,187 min,Independent Movies,1996,3
filme84875,realizador6,66 min,Stand-Up Comedy,1980,3
filme30287,realizador7,77 min,Stand-Up Comedy,1988,3
filme95458,realizador13,61 min,Dramas,2016,1
filme87617,realizador16,119 min,Documentaries,2009,5
filme25031,realizador11,35 min,Dramas,1993,1
filme94067,realizador18,212 min,Comedies,1977,5
filme120954,realizador4,43 min,Horror Movies,1969,3
filme123227,realizador1,198 min,Stand-Up Comedy,1990,2
filme76851,realizador5,53 min,Anime Features,1992,1
filme36672,realizador18,218 min,Thrillers,1970,3
filme15703,realizador12,51 min,Documentaries,2005,4
filme87001,realizador7,158 min,Horror Movies,1976,5
filme32450,realizador5,163 min,Classic Movies,2009,1
filme36549,realizador6,61 min,Dramas,1983,3
filme49994,realizador12,102 min,Romantic Movies,1967,2
filme87525,realizador5,227 min,International Movies,1976,5
filme49593,realizador1,234 min,Action & Adventure,2020,3
filme51430,realizador1,57 min,Sci-Fi & Fantasy,1980,4
filme24303,realizador4,119 min,Children & Family Movies,2001,3
filme77444,realizador2,147 min,Anime Features,1974,2
filme62997,realizador3,124 min,Comedies,1988,1
filme136224,realizador6,219 min,Sports Movies,1966,3
filme132075,realizador9,212 min,Cult Movies,1994,3
filme118022,realizador19,90 min,Cult Movies,1960,2
filme19528,realizador19,163 min,Comedies,1966,4
filme125226,realizador18,155 min,Horror Movies,1989,3
filme44814,realizador5,55 min,Sports Movies,1964,1
filme55871,realizador4,96 min,Anime Features,1966,3
filme6288,realizador17,133 min,Stand-Up Comedy,1967,1
filme26525,realizador4,207 min,Sci-Fi & Fantasy,1966,3
filme92969,realizador6,157 min,LGBTQ Movies,1996,4
filme128511,realizador2,197 min,Stand-Up Comedy,2003,4
filme32070,realizador17,129 min,Children & Family Movies,1993,2
filme144511,realizador18,227 min,Classic Movies,2002,1
filme46647,realizador6,113 min,Romantic Movies,1964,1
filme90430,realizador11,212 min,Comedies,2016,2
filme146346,realizador8,239 min,LGBTQ Movies,1973,1
filme99319,realizador19,85 min,Stand-Up Comedy,1976,5
filme48874,realizador12,111 min,Music & Musicals,1999,5
filme142176,realizador9,100 min,Movies,1988,5
filme73412,realizador19,187 min,Stand-Up Comedy,1967,1
filme27165,realizador10,202 min,Romantic Movies,1968,5
filme116936,realizador18,66 min,Stand-Up Comedy,1963,3
filme123420,realizador15,213 min,Thrillers,1989,5
filme94291,realizador15,146 min,Romantic Movies,1970,1
filme11298,realizador4,88 min,LGBTQ Movies,2015,3
filme39847,realizador3,138 min,Cult Movies,1968,4
filme149373,realizador11,167 min,Action & Adventure,1979,1
filme60835,realizador3,156 min,Music & Musicals,2007,3
filme39128,realizador14,226 min,Comedies,2023,5
filme10292,realizador1,165 min,Comedies,1961,4
filme30096,realizador5,235 min,Dramas,2011,3
filme144912,realizador3,117 min,Movies,1991,5
filme8009,realizador5,88 min,Anime Features,1997,5
filme73725,realizador4,145 min,Children & Family Movies,1969,1
filme40433,realizador17,99 min,Independent Movies,1972,3
filme64047,realizador16,225 min,Documentaries,1964,5
filme69637,realizador5,195 min,Movies,1969,1
filme14005,realizador7,69 min,Classic Movies,1978,5
filme14882,realizador8,113 min,International Movies,1994,5
filme110182,realizador7,35 min,Cult Movies,2011,2
filme58280,realizador4,221 min,Cult Movies,1998,3
filme102337,realizador5,77 min,Documentaries,2010,5
filme65022,realizador17,39 min,Independent Movies,2021,5
filme49734,realizador9,132 min,Movies,1986,1
filme12312,realizador15,43 min,Sports Movies,1972,4
filme31251,realizador10,154 min,Horror Movies,1989,4
filme97153,realizador5,31 min,Sports Movies,1974,4
filme5354,realizador7,232 min,International Movies,2017,4
filme18924,realizador18,184 min,Documentaries,2012,4
filme35086,realizador4,107 min,Classic Movies,2010,3
filme79149,realizador1,228 min,Independent Movies,1968,1
filme141898,realizador19,47 min,LGBTQ Movies,2013,5
filme37780,realizador9,201 min,Anime Features,1965,1
filme3294,realizador17,64 min,Music & Musicals,1993,3
filme27905,realizador8,121 min,Music & Musicals,1970,2
filme44520,realizador2,118 min,Music & Musicals,2005,4
filme72446,realizador19,46 min,Cult Movies,1970,5
filme120552,realizador16,163 min,Anime Features,2002,1
filme28263,realizador4,207 min,LGBTQ Movies,1994,5
filme78049,realizador16,179 min,Classic Movies,1963,3
filme37008,realizador7,185 min,Movies,1971,3
filme14667,realizador10,37 min,Dramas,2000,5
filme70528,realizador7,228 min,Anime Features,1995,5
filme52747,realizador3,223 min,LGBTQ Movies,2000,2
filme5441,realizador15,57 min,Movies,1991,1
filme135421,realizador4,157 min,Children & Family Movies,1980,1
filme83956,realizador1,116 min,Music & Musicals,2013,1
filme23040,realizador19,188 min,Stand-Up Comedy,1991,2
filme48116,realizador7,77 min,Sports Movies,1960,4
filme74281,realizador4,148 min,Music & Musicals,1997,4
filme125157,realizador13,67 min,Music & Musicals,1972,4
filme33209,realizador14,240 min,Classic Movies,2012,3
filme139914,realizador14,83 min,Cult Movies,1961,5
filme117817,realizador14,141 min,Children & Family Movies,1961,4
filme109654,realizador1,85 min,Classic Movies,1968,2
filme14942,realizador7,136 min,International Movies,1998,1
filme78635,realizador9,183 min,Dramas,1971,3
filme148186,realizador11,237 min,Documentaries,2019,1
filme36789,realizador1,182 min,Sci-Fi & Fantasy,2018,3
filme140691,realizador7,143 min,Children & Family Movies,2023,3
filme149023,realizador17,193 min,Music & Musicals,1974,1
filme78040,realizador9,171 min,Action & Adventure,1979,4
filme71596,realizador1,213 min,Cult Movies,2005,4
filme72157,realizador16,225 min,Sci-Fi & Fantasy,2016,3
filme144595,realizador6,217 min,Cult Movies,1970,3
filme118375,realizador11,79 min,Sci-Fi & Fantasy,2003,1
filme72630,realizador4,215 min,LGBTQ Movies,1990,5
filme104342,realizador2,40 min,Comedies,2019,4
filme115111,realizador6,93 min,Movies,2023,5
filme137305,realizador3,205 min,Classic Movies,1977,2
filme13713,realizador15,180 min,Sci-Fi & Fantasy,1975,4
filme90943,realizador15,34 min,Horror Movies,1996,4
filme96330,realizador7,155 min,Children & Family Movies,1970,3
filme29034,realizador11,36 min,Horror Movies,2019,1
filme8382,realizador11,112 min,Thrillers,2017,2
filme89232,realizador5,64 min,International Movies,1966,4
filme18751,realizador7,91 min,Classic Movies,1976,2
filme34321,realizador8,157 min,Dramas,2012,5
