Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme112283,realizador11,47 min,Classic Movies,1979,2
filme138016,realizador19,135 min,Dramas,1986,5
filme8168,realizador5,143 min,Romantic Movies,2023,5
filme81446,realizador12,202 min,Comedies,2009,3
filme95535,realizador2,49 min,Sports Movies,1982,4
filme147586,realizador17,78 min,Music & Musicals,1996,3
filme95470,realizador18,163 min,Anime Features,2008,2
filme434,realizador18,199 min,Classic Movies,1989,5
filme119474,realizador5,112 min,Thrillers,1966,3
filme123326,realizador6,170 min,Movies,2006,1
filme4874,realizador14,162 min,Music & Musicals,1975,1
filme96129,realizador3,90 min,Documentaries,2007,4
filme5385,realizador14,175 min,International Movies,1982,3
filme13599,realizador3,171 min,Music & Musicals,2003,4
filme37003,realizador11,226 min,Classic Movies,1995,3
filme43473,realizador15,196 min,Horror Movies,1976,4
filme102778,realizador5,203 min,Cult Movies,1983,1
filme55459,realizador15,77 min,Movies,1977,3
filme34486,realizador17,203 min,Classic Movies,2002,5
filme55709,realizador3,190 min,Stand-Up Comedy,1987,1
filme4654,realizador9,214 min,Dramas,1973,1
filme103472,realizador1,51 min,International Movies,1960,3
filme49201,realizador10,214 min,Stand-Up Comedy,1971,2
filme50229,realizador14,79 min,Cult Movies,1981,3
filme50044,realizador14,63 min,Sports Movies,2014,4
filme24584,realizador14,137 min,Independent Movies,2005,1
filme108093,realizador2,129 min,Documentaries,1965,5
filme94798,realizador10,172 min,Thrillers,2014,3
filme48767,realizador14,113 min,Stand-Up Comedy,2018,1
filme55606,realizador18,122 min,International Movies,1977,1
filme73157,realizador3,91 min,Horror Movies,1998,4
filme4997,realizador15,159 min,Cult Movies,2006,3
filme45558,realizador15,198 min,Thrillers,1995,4
filme8588,realizador15,239 min,Independent Movies,1991,4
filme50540,realizador10,182 min,Thrillers,2014,3
filme50092,realizador17,227 min,Music & Musicals,1982,3
filme62502,realizador2,70 min,Independent Movies,1977,3
filme23565,realizador11,126 min,Dramas,1963,2
filme75724,realizador14,32 min,Horror Movies,1990,5
filme6145,realizador6,96 min,Independent Movies,1995,2
filme128472,realizador3,31 min,Documentaries,1980,3
filme56585,realizador11,161 min,Classic Movies,2017,3
filme39703,realizador8,117 min,Dramas,2007,3
filme86628,realizador2,179 min,Classic Movies,1982,2
filme137594,realizador17,156 min,Dramas,1986,5
filme121903,realizador14,54 min,International Movies,2021,3
filme1244,realizador3,160 min,Anime Features,1977,5
filme13881,realizador10,139 min,Independent Movies,2023,1
filme128888,realizador14,136 min,Comedies,1999,3
filme118194,realizador15,127 min,LGBTQ Movies,1990,5
filme92983,realizador15,39 min,Action & Adventure,1969,5
filme132249,realizador18,226 min,Movies,2015,3
filme40529,realizador5,185 min,Children & Family Movies,2012,2
filme84452,realizador5,139 min,International Movies,1981,5
filme112419,realizador3,71 min,Independent Movies,1995,3
filme93580,realizador19,163 min,Children & Family Movies,2019,2
filme19678,realizador2,99 min,Independent Movies,2018,3
filme84161,realizador4,84 min,Children & Family Movies,1969,3
filme84775,realizador7,57 min,Stand-Up Comedy,1964,3
filme52646,realizador19,89 min,Music & Musicals,1977,5
filme131361,realizador14,222 min,Independent Movies,2015,5
filme115235,realizador18,147 min,Stand-Up Comedy,2019,1
filme137416,realizador17,206 min,Documentaries,1994,3
filme66256,realizador8,171 min,Anime Features,1982,3
filme29323,realizador8,113 min,Music & Musicals,1994,3
filme103956,realizador2,44 min,Dramas,1967,1
filme148225,realizador9,41 min,Thrillers,1972,1
filme84201,realizador1,164 min,International Movies,1975,1
filme107262,realizador16,151 min,Music & Musicals,1985,4
filme8398,realizador2,194 min,Romantic Movies,1963,3
filme132442,realizador2,75 min,LGBTQ Movies,1966,2
filme80838,realizador17,92 min,Independent Movies,1961,3
filme133170,realizador7,108 min,Anime Features,1991,2
filme120768,realizador8,34 min,Movies,2009,2
filme34305,realizador8,190 min,International Movies,1965,3
filme112872,realizador13,89 min,Documentaries,1966,2
filme74932,realizador9,126 min,Action & Adventure,2001,5
filme119650,realizador11,165 min,Action & Adventure,1975,5
filme94502,realizador19,126 min,Romantic Movies,1982,1
filme67213,realizador5,140 min,Documentaries,1968,3
filme73090,realizador3,134 min,LGBTQ Movies,2019,2
filme119215,realizador7,118 min,Independent Movies,1971,5
filme101535,realizador15,38 min,Documentaries,1981,2
filme87757,realizador18,115 min,Anime Features,2002,2
filme7732,realizador10,210 min,Sci-Fi & Fantasy,2021,4
filme44958,realizador4,75 min,Classic Movies,1963,1
filme126464,realizador8,197 min,Anime Features,1988,5
filme75537,realizador15,159 min,Romantic Movies,1986,1
filme5520,realizador5,75 min,Cult Movies,2016,3
filme57730,realizador14,63 min,Comedies,1990,3
filme123006,realizador12,221 min,Stand-Up Comedy,1993,4
filme55819,realizador6,239 min,International Movies,1979,5
filme33492,realizador15,101 min,Romantic Movies,1991,1
filme11944,realizador13,140 min,Anime Features,2007,3
filme108042,realizador2,192 min,Comedies,2008,1
filme63085,realizador14,73 min,Independent Movies,1970,4
filme145755,realizador1,211 min,Independent Movies,1978,5
filme29187,realizador17,60 min,Sports Movies,1979,4
filme26473,realizador12,150 min,Classic Movies,2018,5
filme131787,realizador12,206 min,Sci-Fi & Fantasy,2002,2
filme74701,realizador17,35 min,Stand-Up Comedy,1965,5
filme68081,realizador12,221 min,Documentaries,1987,2
filme49152,realizador13,219 min,Thrillers,1998,2
filme140301,realizador9,163 min,Classic Movies,1978,4
filme113385,realizador19,56 min,Anime Features,1979,1
filme118752,realizador13,191 min,Sports Movies,2010,4
filme20222,realizador17,132 min,Comedies,1981,4
filme67593,realizador4,186 min,Dramas,1965,5
filme21972,realizador13,45 min,Dramas,1992,5
filme27295,realizador15,205 min,Romantic Movies,2018,4
filme29425,realizador19,218 min,Documentaries,1985,4
filme117662,realizador17,133 min,Thrillers,2003,5
filme107193,realizador11,59 min,Movies,1962,3
filme64497,realizador2,76 min,Stand-Up Comedy,1988,2
filme20815,realizador11,212 min,Classic Movies,2006,3
filme145939,realizador15,43 min,Stand-Up Comedy,2017,4
filme55227,realizador2,206 min,International Movies,2016,1
filme128762,realizador7,113 min,LGBTQ Movies,2004,4
filme75522,realizador19,95 min,Classic Movies,1987,4
filme78911,realizador16,97 min,Independent Movies,2002,4
filme129237,realizador13,208 min,Anime Features,1965,3
filme10675,realizador13,43 min,Action & Adventure,2001,4
filme119024,realizador8,131 min,Action & Adventure,2000,2
filme117483,realizador11,115 min,Action & Adventure,2003,3
filme94068,realizador12,69 min,Movies,1975,5
filme90286,realizador4,31 min,LGBTQ Movies,1969,4
filme54423,realizador8,217 min,Dramas,2009,4
filme143335,realizador18,179 min,Stand-Up Comedy,2018,5
filme126522,realizador2,220 min,Dramas,1997,1
filme16634,realizador3,170 min,International Movies,1982,2
filme80307,realizador18,219 min,Anime Features,1977,1
filme137693,realizador4,223 min,Anime Features,2006,1
filme7268,realizador2,146 min,Independent Movies,1987,2
filme61222,realizador5,193 min,Stand-Up Comedy,1972,1
filme35576,realizador12,121 min,Classic Movies,2002,3
filme14532,realizador15,175 min,Sports Movies,2020,5
filme116444,realizador6,161 min,LGBTQ Movies,1978,4
filme35980,realizador1,141 min,Children & Family Movies,2006,5
filme148985,realizador6,230 min,Stand-Up Comedy,2008,4
filme77409,realizador1,229 min,Thrillers,1969,4
filme11924,realizador3,208 min,Cult Movies,1993,2
filme75682,realizador9,139 min,Stand-Up Comedy,2016,3
filme142945,realizador2,81 min,Stand-Up Comedy,1987,2
filme91339,realizador11,169 min,Movies,2023,3
filme107129,realizador10,195 min,Comedies,1985,1
filme76521,realizador2,103 min,Classic Movies,2007,1
filme95039,realizador8,42 min,Horror Movies,1969,4
filme68540,realizador19,146 min,Action & Adventure,1975,5
filme124887,realizador15,163 min,Classic Movies,1995,1
filme121917,realizador12,59 min,Classic Movies,1970,1
filme57561,realizador7,138 min,LGBTQ Movies,1966,2
filme92899,realizador4,185 min,Stand-Up Comedy,2015,2
filme30332,realizador10,108 min,Romantic Movies,2022,2
filme35333,realizador19,63 min,Comedies,1960,3
filme128431,realizador14,194 min,Classic Movies,1997,3
filme41370,realizador17,117 min,Thrillers,2009,4
filme38580,realizador9,116 min,Comedies,2006,4
filme76394,realizador13,215 min,Documentaries,1990,1
filme17505,realizador1,99 min,Cult Movies,2014,1
filme132896,realizador4,139 min,Children & Family Movies,2000,4
filme14240,realizador15,159 min,Independent Movies,2008,4
filme13363,realizador19,205 min,Dramas,2014,3
filme18535,realizador2,230 min,Independent Movies,2018,3
filme115437,realizador2,36 min,Sci-Fi & Fantasy,1994,1
filme131336,realizador16,90 min,Music & Musicals,2001,1
filme29319,realizador15,203 min,Independent Movies,2006,2
filme94510,realizador17,210 min,Comedies,1977,5
filme50386,realizador9,227 min,Dramas,2009,2
filme49627,realizador2,160 min,International Movies,1975,3
filme139619,realizador9,164 min,Sci-Fi & Fantasy,2003,2
filme70265,realizador2,225 min,Cult Movies,1969,1
filme93157,realizador17,239 min,Children & Family Movies,2010,1
filme113506,realizador15,137 min,LGBTQ Movies,1962,3
filme9314,realizador3,157 min,Action & Adventure,1984,5
filme76829,realizador2,204 min,Romantic Movies,2016,2
filme60880,realizador1,156 min,Movies,2014,5
filme146147,realizador5,239 min,Comedies,1982,3
filme96968,realizador17,65 min,Documentaries,2015,3
filme10790,realizador9,193 min,Music & Musicals,2019,4
filme32957,realizador16,95 min,Dramas,2001,4
filme110296,realizador7,180 min,Dramas,2019,1
filme123653,realizador15,210 min,Documentaries,2020,3
filme5867,realizador7,81 min,Movies,2012,3
filme26786,realizador16,159 min,Romantic Movies,2006,5
filme113228,realizador19,92 min,Thrillers,2015,1
filme16407,realizador1,127 min,Comedies,1989,5
filme68266,realizador4,216 min,Sci-Fi & Fantasy,1977,4
filme4743,realizador10,235 min,Sci-Fi & Fantasy,1978,5
filme11370,realizador12,180 min,LGBTQ Movies,2018,3
filme46696,realizador16,64 min,Cult Movies,1960,2
filme95879,realizador17,200 min,Horror Movies,1977,5
filme68581,realizador1,158 min,Sports Movies,2012,2
filme40358,realizador4,126 min,Classic Movies,2022,5
filme119372,realizador3,229 min,LGBTQ Movies,1961,2
filme97009,realizador9,240 min,Action & Adventure,2001,4
filme4503,realizador12,62 min,Anime Features,1968,5
filme32633,realizador7,70 min,Stand-Up Comedy,2002,4
filme78546,realizador4,97 min,LGBTQ Movies,1976,2
filme32208,realizador4,175 min,LGBTQ Movies,2010,5
filme112673,realizador11,67 min,Independent Movies,2013,5
filme101927,realizador16,75 min,Stand-Up Comedy,2017,5
filme15,realizador6,104 min,Sports Movies,1976,2
filme114861,realizador14,82 min,Children & Family Movies,1994,1
filme43184,realizador3,191 min,Sci-Fi & Fantasy,1994,4
filme25578,realizador12,235 min,Sports Movies,2005,4
filme31326,realizador6,124 min,Horror Movies,1973,4
filme144329,realizador15,202 min,Comedies,2020,4
filme136241,realizador12,191 min,Sci-Fi & Fantasy,1968,1
filme19204,realizador16,67 min,Thrillers,1979,4
filme124935,realizador5,31 min,Thrillers,1999,4
filme588,realizador5,240 min,Independent Movies,1985,5
filme93718,realizador11,84 min,Sci-Fi & Fantasy,1977,4
filme138953,realizador14,150 min,Horror Movies,1967,5
filme68819,realizador17,38 min,Comedies,2006,4
filme36971,realizador6,149 min,Comedies,1995,2
filme86001,realizador2,85 min,International Movies,2013,3
filme135576,realizador10,230 min,Anime Features,1987,4
filme26337,realizador19,89 min,Classic Movies,2004,3
filme149515,realizador15,43 min,Movies,1985,1
filme114376,realizador5,230 min,Children & Family Movies,1978,2
filme49710,realizador2,72 min,Romantic Movies,2022,5
filme107925,realizador5,154 min,Documentaries,1983,3
filme135713,realizador15,111 min,Action & Adventure,2017,4
filme61892,realizador2,145 min,Stand-Up Comedy,1999,4
filme1469,realizador4,192 min,Anime Features,1999,3
filme38217,realizador17,56 min,LGBTQ Movies,2019,3
filme124538,realizador19,79 min,Documentaries,1982,3
filme66820,realizador2,74 min,Romantic Movies,1980,2
filme149555,realizador3,55 min,Romantic Movies,1994,3
filme119394,realizador8,38 min,Dramas,1998,5
filme12784,realizador13,128 min,Action & Adventure,2017,5
filme45216,realizador3,100 min,Comedies,2012,5
filme112882,realizador14,64 min,Dramas,1985,2
filme141401,realizador3,174 min,International Movies,1967,4
filme31957,realizador14,230 min,Action & Adventure,1964,1
filme118079,realizador1,30 min,Romantic Movies,1969,4
filme32324,realizador15,128 min,Cult Movies,2002,2
filme75109,realizador6,155 min,Stand-Up Comedy,2017,5
filme27311,realizador6,45 min,Sci-Fi & Fantasy,2022,5
filme117920,realizador1,212 min,Documentaries,2001,1
filme84606,realizador19,69 min,Children & Family Movies,1971,2
filme74621,realizador15,229 min,Comedies,1975,5
filme104406,realizador18,210 min,Comedies,1976,5
filme107146,realizador6,81 min,Movies,1978,4
filme75757,realizador5,173 min,Action & Adventure,1990,5
filme126751,realizador17,78 min,International Movies,1985,4
filme42826,realizador15,129 min,Movies,1961,4
filme35363,realizador8,114 min,Independent Movies,2019,2
filme32735,realizador12,214 min,Movies,2022,4
filme64191,realizador5,240 min,Sports Movies,1963,3
filme85542,realizador12,197 min,Stand-Up Comedy,1986,2
filme19573,realizador11,135 min,Documentaries,2004,3
filme81595,realizador16,238 min,Sports Movies,2023,1
filme58416,realizador7,183 min,Independent Movies,2017,4
filme106946,realizador6,193 min,Comedies,1975,2
filme71194,realizador17,163 min,Music & Musicals,2013,2
filme53331,realizador11,102 min,Comedies,1967,1
filme130650,realizador15,44 min,Anime Features,1985,5
filme119877,realizador4,127 min,Dramas,1994,4
filme114174,realizador11,184 min,Classic Movies,1963,4
filme134415,realizador3,130 min,Music & Musicals,1994,3
filme60830,realizador11,90 min,Sports Movies,2022,5
filme127662,realizador1,54 min,Horror Movies,1964,2
filme53972,realizador6,97 min,Action & Adventure,1980,4
filme57007,realizador2,90 min,Children & Family Movies,2004,4
filme75185,realizador18,214 min,Thrillers,2004,5
filme42299,realizador1,157 min,Sci-Fi & Fantasy,2001,1
filme93737,realizador3,240 min,Independent Movies,2009,4
filme20454,realizador14,172 min,Thrillers,2013,1
filme82380,realizador1,237 min,Romantic Movies,2000,5
filme106507,realizador17,207 min,Children & Family Movies,2002,4
filme74770,realizador15,116 min,Stand-Up Comedy,2008,4
filme4560,realizador14,239 min,Cult Movies,1998,5
filme139813,realizador4,82 min,International Movies,1997,2
filme43381,realizador10,51 min,Movies,2023,3
filme103024,realizador16,166 min,Movies,1983,4
filme140901,realizador14,80 min,International Movies,1962,5
filme83002,realizador18,48 min,Anime Features,1982,4
filme143132,realizador16,173 min,Anime Features,2004,2
filme83873,realizador3,171 min,Sci-Fi & Fantasy,1967,1
filme71279,realizador8,112 min,Anime Features,2020,2
filme110404,realizador7,174 min,Children & Family Movies,1988,1
filme65001,realizador18,161 min,Comedies,2017,2
filme2462,realizador3,191 min,Horror Movies,1998,5
filme72410,realizador9,60 min,Thrillers,1975,5
filme11108,realizador9,37 min,Independent Movies,1978,5
filme108393,realizador17,70 min,Music & Musicals,1965,1
filme4871,realizador6,189 min,Anime Features,2006,4
filme56535,realizador2,198 min,Children & Family Movies,2016,3
filme4505,realizador12,83 min,Music & Musicals,1971,1
filme123163,realizador10,240 min,Anime Features,1990,4
filme101887,realizador17,102 min,LGBTQ Movies,1993,2
filme142806,realizador11,187 min,Cult Movies,1966,4
filme92478,realizador6,122 min,Sports Movies,1963,1
filme56519,realizador15,74 min,Classic Movies,1982,5
filme72529,realizador12,205 min,Cult Movies,1982,4
filme70039,realizador1,77 min,Music & Musicals,1999,4
filme146416,realizador7,81 min,Horror Movies,2004,2
filme120857,realizador18,157 min,Movies,2019,1
filme5597,realizador5,130 min,Documentaries,1996,3
filme24366,realizador3,207 min,LGBTQ Movies,1989,1
filme4816,realizador11,208 min,Independent Movies,1966,4
filme95157,realizador3,120 min,Classic Movies,1967,3
filme30619,realizador7,230 min,Sports Movies,1999,4
filme119819,realizador19,48 min,Anime Features,1998,4
filme13770,realizador4,152 min,Movies,1980,1
filme35743,realizador14,138 min,Romantic Movies,2012,4
filme129724,realizador6,62 min,Action & Adventure,1996,4
filme115827,realizador1,35 min,Cult Movies,1968,4
filme11897,realizador18,169 min,Children & Family Movies,1993,3
filme124881,realizador5,41 min,Sci-Fi & Fantasy,1962,3
filme26360,realizador18,56 min,Romantic Movies,2013,1
filme59012,realizador5,105 min,Sci-Fi & Fantasy,2006,3
filme20284,realizador16,60 min,LGBTQ Movies,2010,1
filme32966,realizador16,90 min,Sci-Fi & Fantasy,1996,5
